Type,Epoch,IP,Port,Download timestamp,File SHA1,Conceptual SHA1
Spam,5,196.44.98.190,8080,2022-06-13 12:19:41,2ce3d02293366ffc379f44f923c09df2fbd485ad,a3062c709b81ce34b770a98c6da2960e9345d479
OutlookStealer,5,104.248.225.227,8080,2022-06-13 11:43:50,b591a4f66ef8ca47ad8f7ee0d966cbdc8cccc130,7c208e66a5daa342df2206f9ac246a191ea9a5ba
OutlookStealer,5,202.29.239.162,443,2022-06-13 11:45:28,7e047dccdce0e64e0272f9da05fcf6cc738c14ea,58f252716c451ca9b8f3e1c9f579dd3ed06e8411
OutlookStealer,5,196.44.98.190,8080,2022-06-13 11:44:34,bcfe1dce608024d5d386120a12be5661c871d8f6,7c208e66a5daa342df2206f9ac246a191ea9a5ba
SMBSpreader,5,104.248.225.227,8080,2022-06-13 11:46:06,cfaf7a718baf44e1d1bed944305296315ee47cb8,97123e4d5c7326dbfdd08d4c91b8d8454d1becce
ThunderbirdStealer,5,104.248.225.227,8080,2022-06-13 11:45:34,8331e8c4cb2927b063a081cbc4d4f44dc39a6c10,37a24d3d4e1db0a196a35d49fa0b8c65facbbd24
Core,5,196.44.98.190,8080,2022-06-13 11:41:44,8d2bae5549296594fdaad47f3ab9be84b8ae6ca0,9e2486a6bf2140f4e29a9f3a0a190b3de0c6cf0a
MailPassView,5,54.37.106.167,8080,2022-06-13 12:05:37,ef3bf2b3a0cb3644e715bfe24a0adec87ede0a3e,e7002e4303b88e4911240733bdf3eb356c50ac1c
WebBrowserPassView,5,104.248.225.227,8080,2022-06-13 11:43:40,efd7d90c35670798ce60c2547d07538da171b9ce,d3385a95ebcbf180501d3e9a2deef2d96ca80dfe
CreditCardStealer,5,54.37.106.167,8080,2022-06-13 11:49:32,c54591fd2f25ad40b1903cc08ad51a8b20dbce71,4f22ae90506274a162d4c5a5390577bc391827bf
ThunderbirdStealer,5,104.248.225.227,8080,2022-06-13 11:45:47,317132e5130feb530b0b5d0bd8e0f80b734610b8,37a24d3d4e1db0a196a35d49fa0b8c65facbbd24
ThunderbirdStealer,5,104.248.225.227,8080,2022-06-13 11:44:11,7e5662f4b30e6249e560f30c22543fc1c2335957,37a24d3d4e1db0a196a35d49fa0b8c65facbbd24
ThunderbirdStealer,5,104.248.225.227,8080,2022-06-13 11:44:56,e764dca5ea9cf2307baf900d28e60526121a769c,397709b2f6ef0c49512d6d94b3225d65064e92ef
Spam,5,207.154.208.93,8080,2022-06-13 12:18:02,900279b614401e92285e9051834480322aa8ee43,fe90c1e1e6eaef94a046ca98d8ac874bac3918a0
OutlookStealer,5,104.248.225.227,8080,2022-06-13 11:44:23,013ef7da22ed2582f6040391de18146e6d2eb5a5,58f252716c451ca9b8f3e1c9f579dd3ed06e8411
OutlookStealer,5,104.248.225.227,8080,2022-06-13 11:43:57,f660cc1dea33c4b22afec64d9fb2885509b1b091,7c208e66a5daa342df2206f9ac246a191ea9a5ba
Spam,5,68.183.62.61,8080,2022-06-13 12:18:33,f39ecdf942f704984a03097e33a29cd36135cece,fe90c1e1e6eaef94a046ca98d8ac874bac3918a0
Spam,5,139.59.44.48,8080,2022-06-13 12:22:38,c119b5b8cbe933c601321b524a62f168e17cd8b6,fe90c1e1e6eaef94a046ca98d8ac874bac3918a0
OutlookStealer,5,196.44.98.190,8080,2022-06-13 11:44:15,5d78597294de1627026f50d71660faa828cff881,7c208e66a5daa342df2206f9ac246a191ea9a5ba
Core,5,188.225.32.231,4143,2022-06-13 11:41:53,d981be2a818733b43d1b42b795a4cf5e236ea346,9e2486a6bf2140f4e29a9f3a0a190b3de0c6cf0a
Core,5,104.244.79.94,443,2022-06-13 11:41:44,9437dc46d28dab4aedbe4b8561b3725a26d87ee0,9e2486a6bf2140f4e29a9f3a0a190b3de0c6cf0a
ThunderbirdStealer,5,104.248.225.227,8080,2022-06-13 11:45:12,fe2fdf4492f03925a18f93c945c3d7cf27b64d32,397709b2f6ef0c49512d6d94b3225d65064e92ef
MailPassView,5,104.248.225.227,8080,2022-06-13 11:43:02,13792c8fcb619a545baab6cb3d3ac8d2ede147d4,e7002e4303b88e4911240733bdf3eb356c50ac1c
MailPassView,5,196.44.98.190,8080,2022-06-13 12:04:02,302b5981664c38bcc4c62b722d94285e6bf0b36b,e7002e4303b88e4911240733bdf3eb356c50ac1c
CreditCardStealer,5,202.29.239.162,443,2022-06-13 11:48:25,92c311713854c32dfaf283b7d4f5d9287a949d97,4f22ae90506274a162d4c5a5390577bc391827bf
OutlookStealer,5,54.37.106.167,8080,2022-06-13 11:46:57,c132396387be0d085d773612828faeed875b57fb,58f252716c451ca9b8f3e1c9f579dd3ed06e8411
WebBrowserPassView,5,104.248.225.227,8080,2022-06-13 11:43:26,a482e848b39ccff4a214f5cc284b077107582c71,d3385a95ebcbf180501d3e9a2deef2d96ca80dfe
OutlookStealer,5,104.248.225.227,8080,2022-06-13 11:43:40,5a7694247b28dbb4dcebe222d3ab970d091dab91,58f252716c451ca9b8f3e1c9f579dd3ed06e8411
MailPassView,5,104.248.225.227,8080,2022-06-13 11:42:50,4e17fe238a10bb2c71fcbeeae37baf61e5125155,e7002e4303b88e4911240733bdf3eb356c50ac1c
WebBrowserPassView,5,196.44.98.190,8080,2022-06-13 11:43:42,3265a192b89a24c20e2979f35f1ce57d4d2263b5,d3385a95ebcbf180501d3e9a2deef2d96ca80dfe
Spam,5,207.154.208.93,8080,2022-06-13 12:20:16,779f0c170aa1b7191f3ec645b8483180ace7800c,fe90c1e1e6eaef94a046ca98d8ac874bac3918a0
Core,5,54.37.106.167,8080,2022-06-13 11:41:49,61b0f8741c961bb053795aeee34f6db3183b0045,9e2486a6bf2140f4e29a9f3a0a190b3de0c6cf0a
OutlookStealer,5,104.248.225.227,8080,2022-06-13 11:43:28,e8f2667cdd66dc5e997c20650ee134d4b97f448c,7c208e66a5daa342df2206f9ac246a191ea9a5ba
OutlookStealer,5,202.29.239.162,443,2022-06-13 11:45:12,f89154667fa810740284c4637412ce92e9fdef39,7c208e66a5daa342df2206f9ac246a191ea9a5ba
OutlookStealer,4,150.95.66.124,8080,2022-06-13 12:51:12,ec7463adb590bc20cd8df21a61fb21ca71388573,86942994030c33fcc975720d241e0d13c017ef9c
OutlookStealer,4,150.95.66.124,8080,2022-06-13 12:51:35,1a3d49fac23527ae9b0ca6e33ad8f3f7031d4e46,ff86dfdf4d44ebf598ccbe18783678fc42e760a2
ThunderbirdStealer,4,150.95.66.124,8080,2022-06-13 12:51:37,ce009b5751f19763f9da1a397b8e88d3fd72d6db,aaebd7e2bf75f5db2e6585cb621988ca2f0d332f
ThunderbirdStealer,4,1.234.21.73,7080,2022-06-13 12:51:33,bf5b2617f68b10c9c7c7f0bef99b9eba769f1983,aaebd7e2bf75f5db2e6585cb621988ca2f0d332f
OutlookStealer,4,150.95.66.124,8080,2022-06-13 12:51:37,03cb42ca39015f6a7d5b3fa032bdd7924552bf8c,ff86dfdf4d44ebf598ccbe18783678fc42e760a2
ThunderbirdStealer,4,1.234.21.73,7080,2022-06-13 12:51:39,2bd76c0376c4d3d5b9688364154296377c12cb42,aaebd7e2bf75f5db2e6585cb621988ca2f0d332f
CreditCardStealer,4,150.95.66.124,8080,2022-06-13 12:51:54,f0edbfe128606f35b36ad8bd7b2d044780980140,ae2144394b19d60328f70c5ec22a15e730918799
ThunderbirdStealer,4,150.95.66.124,8080,2022-06-13 12:51:33,98c7ff8d3322f7a315650452285718a4db2f2261,a2924a9f03f1ede7c6d1936a25ba364fa597fd57
ThunderbirdStealer,4,119.193.124.41,7080,2022-06-13 12:52:36,13af80e50c8e74e8996bf627fbf0fa7c20d82673,a2924a9f03f1ede7c6d1936a25ba364fa597fd57
WebBrowserPassView,4,1.234.21.73,7080,2022-06-13 12:51:27,90bd982c4f34be99bed0de86cde5e2e2ce2b3521,511be7d762dbc4a673027a212031a37c906a9d69
CreditCardStealer,4,1.234.21.73,7080,2022-06-13 12:51:39,052f8c3d380546d75a4750e036957ef733fbf665,ae2144394b19d60328f70c5ec22a15e730918799
Core,4,45.186.16.18,443,2022-06-13 12:50:38,ef5c01a0dea80e2d6acee516d01a1a0d74455f48,35aac8cb1e16113aa2f8d2ff2ae98261bfc4403e
OutlookStealer,4,150.95.66.124,8080,2022-06-13 12:51:23,ce8a250074ebe056eef59addcbec517386edbc82,86942994030c33fcc975720d241e0d13c017ef9c
OutlookStealer,4,1.234.21.73,7080,2022-06-13 12:51:59,b9ff0f5883c26ec4692b5e641bc71107a0c05b03,86942994030c33fcc975720d241e0d13c017ef9c
Core,4,51.91.76.89,8080,2022-06-13 12:50:17,567ca23937d225812a4af11574124516def9b35d,35aac8cb1e16113aa2f8d2ff2ae98261bfc4403e
Core,4,150.95.66.124,8080,2022-06-13 13:07:19,7d5d2a153ed7e8cf0ccc003e555a2dc6d6f6ac3b,35aac8cb1e16113aa2f8d2ff2ae98261bfc4403e
MailPassView,4,150.95.66.124,8080,2022-06-13 12:51:21,d1a08c3b3e955b2081b342db2c4957516eeff76e,5a8d309c4065719367d491cafbaaeca1ff2ade46
CreditCardStealer,4,119.193.124.41,7080,2022-06-13 12:52:29,7d41666f7463050ab5f33710dd70a0fdc17ffd15,ae2144394b19d60328f70c5ec22a15e730918799
WebBrowserPassView,4,150.95.66.124,8080,2022-06-13 12:51:27,91a525532d47b24afe0ec174a4ed6b8a94ad6744,511be7d762dbc4a673027a212031a37c906a9d69
MailPassView,4,1.234.21.73,7080,2022-06-13 12:51:35,0201c068df1bee173c527b2da921e8cc202f51b2,5a8d309c4065719367d491cafbaaeca1ff2ade46
OutlookStealer,4,1.234.21.73,7080,2022-06-13 12:51:30,fec5644fb978524e636f711b184c59d7e1ec1372,ff86dfdf4d44ebf598ccbe18783678fc42e760a2
SMBSpreader,4,119.193.124.41,7080,2022-06-13 12:52:36,f9e53f07eb23f7556fc1a54b6d3e1ef6761e223d,e88763b59e0361dc9fb58d2f3fd6a0533a73a852
CreditCardStealer,4,119.193.124.41,7080,2022-06-13 12:52:32,99ff4e52c0c46145a90e9f8974ad18bd0ba065ff,ae2144394b19d60328f70c5ec22a15e730918799
ThunderbirdStealer,4,119.193.124.41,7080,2022-06-13 12:52:13,b6ab06842bde7ecacd4457c2a7c664a5c3b485d2,a2924a9f03f1ede7c6d1936a25ba364fa597fd57
SMBSpreader,4,1.234.21.73,7080,2022-06-13 12:51:54,eca408feeae16c162ff720555db68cc447a869e8,e88763b59e0361dc9fb58d2f3fd6a0533a73a852
ThunderbirdStealer,4,1.234.21.73,7080,2022-06-13 12:51:38,bbc4647b88e90f6cff96d2440f61e3219ff584ee,a2924a9f03f1ede7c6d1936a25ba364fa597fd57
SMBSpreader,4,150.95.66.124,8080,2022-06-13 12:51:57,72643fd39ffaa183cf3b9a902d9d4e417e292cbe,e88763b59e0361dc9fb58d2f3fd6a0533a73a852
OutlookStealer,4,150.95.66.124,8080,2022-06-13 12:51:15,b90e7c0093eb2e25a0ddc6161ceff4b5c42903ef,ff86dfdf4d44ebf598ccbe18783678fc42e760a2
Core,4,149.56.131.28,8080,2022-06-13 12:50:22,a9c8d12f8d34711e65d3a3a03a99d3ad0fedadcc,35aac8cb1e16113aa2f8d2ff2ae98261bfc4403e
ThunderbirdStealer,4,150.95.66.124,8080,2022-06-13 12:51:24,d899c27ad13bb7952ae78be8e60e53251281c2ad,aaebd7e2bf75f5db2e6585cb621988ca2f0d332f
OutlookStealer,4,1.234.21.73,7080,2022-06-13 12:51:41,20e7c090e79cd12d873c32327e02becc3a7b4509,ff86dfdf4d44ebf598ccbe18783678fc42e760a2
Core,4,150.95.66.124,8080,2022-06-13 13:07:07,1137b158a11baa52808428a0d2368e6a25b6fe0b,35aac8cb1e16113aa2f8d2ff2ae98261bfc4403e
OutlookStealer,4,150.95.66.124,8080,2022-06-13 12:51:33,65426334aaf2adf6fc5a2db2f63f5a5c1a8dd89d,86942994030c33fcc975720d241e0d13c017ef9c
OutlookStealer,4,119.193.124.41,7080,2022-06-13 12:51:59,2589b958ef5e9de5bc959a543b446d117ea6ad16,86942994030c33fcc975720d241e0d13c017ef9c
ThunderbirdStealer,4,150.95.66.124,8080,2022-06-13 12:51:40,418ffd00dc05f707b143d180a239789305a98d87,a2924a9f03f1ede7c6d1936a25ba364fa597fd57
Core,4,103.75.201.2,443,2022-06-13 12:50:34,09f012cc1182416daa8e8a8d63dfbb62b2f32fd8,35aac8cb1e16113aa2f8d2ff2ae98261bfc4403e
ThunderbirdStealer,4,150.95.66.124,8080,2022-06-13 12:51:45,b5361ebf13c116de0a4e0cc7308db9c77f096731,aaebd7e2bf75f5db2e6585cb621988ca2f0d332f
ThunderbirdStealer,4,119.193.124.41,7080,2022-06-13 12:52:12,640596db656bd5a1cc2ca00046de88a0c66f78dd,a2924a9f03f1ede7c6d1936a25ba364fa597fd57
SMBSpreader,4,1.234.21.73,7080,2022-06-13 12:52:03,145d3d6f816dde6f9259b47de35ea4f298a90565,e88763b59e0361dc9fb58d2f3fd6a0533a73a852
SMBSpreader,4,1.234.21.73,7080,2022-06-13 12:52:35,adebe3cbaaa23672d7e1f6f8e4aa83351c499f7c,e88763b59e0361dc9fb58d2f3fd6a0533a73a852
OutlookStealer,4,1.234.21.73,7080,2022-06-13 12:52:07,58395f365be12d0e355d3d58ef6b889495cd3802,ff86dfdf4d44ebf598ccbe18783678fc42e760a2
WebBrowserPassView,4,150.95.66.124,8080,2022-06-13 12:51:11,034a72935b94d1d029df807f8f7777b63d51814a,511be7d762dbc4a673027a212031a37c906a9d69
Core,4,1.234.21.73,7080,2022-06-13 12:50:24,6b18360cf410986fff2c324f8fbc7803ebf6b8c0,35aac8cb1e16113aa2f8d2ff2ae98261bfc4403e
CreditCardStealer,4,150.95.66.124,8080,2022-06-13 12:51:30,29208bdcf5fe3cb3460df1a2a3f2e6f99f06972b,ae2144394b19d60328f70c5ec22a15e730918799
OutlookStealer,4,1.234.21.73,7080,2022-06-13 12:51:22,80b39f9488f08e7114b9f8d0bb592cd26ba09b3b,86942994030c33fcc975720d241e0d13c017ef9c
WebBrowserPassView,4,150.95.66.124,8080,2022-06-13 12:51:08,360740e515b5400b6c824f44571025d5d3e9d3da,511be7d762dbc4a673027a212031a37c906a9d69
OutlookStealer,4,150.95.66.124,8080,2022-06-13 12:51:28,36ab6c17f21cc610ac6adfe71b68688c6b4510e7,ff86dfdf4d44ebf598ccbe18783678fc42e760a2
MailPassView,4,150.95.66.124,8080,2022-06-13 12:51:14,90295b0f749d971e53fad76e4dd9466206f07801,5a8d309c4065719367d491cafbaaeca1ff2ade46
ThunderbirdStealer,4,1.234.21.73,7080,2022-06-13 12:51:35,a7c155a5078ba77493da0f646a3edfc3aba4552f,a2924a9f03f1ede7c6d1936a25ba364fa597fd57
SMBSpreader,4,1.234.21.73,7080,2022-06-13 12:51:56,3efcb0cdac309d65e7b582309144faf824465018,e88763b59e0361dc9fb58d2f3fd6a0533a73a852
MailPassView,4,150.95.66.124,8080,2022-06-13 12:51:01,05087750c563eb74e9687b420da0fc23234de18d,5a8d309c4065719367d491cafbaaeca1ff2ade46
OutlookStealer,4,150.95.66.124,8080,2022-06-13 12:51:31,07224820e0ac8acffc78767820611199b6cf5366,86942994030c33fcc975720d241e0d13c017ef9c
WebBrowserPassView,4,1.234.21.73,7080,2022-06-13 12:51:52,7a343f75167c49218452570454f0fab6a927c0fe,511be7d762dbc4a673027a212031a37c906a9d69
OutlookStealer,4,119.193.124.41,7080,2022-06-13 12:52:07,8df4f4e9dca271fb4f6407b88d364b8dfeb1b88f,ff86dfdf4d44ebf598ccbe18783678fc42e760a2
OutlookStealer,4,150.95.66.124,8080,2022-06-13 12:51:11,9130c13509f3901f8969a58ffcd8ba35e3cf8ab7,86942994030c33fcc975720d241e0d13c017ef9c
ThunderbirdStealer,4,1.234.21.73,7080,2022-06-13 12:51:42,ab6b9d04e08377b70b3a31a7b61b12f0decadc27,aaebd7e2bf75f5db2e6585cb621988ca2f0d332f
